"Fundplatz";"Grabkomplexnummer";"Grabkomplexbezeichnung";"Grabkomplexbeschreibung";"Grabkomplexerhaltung";"Hügeleinbauten";"Grabstele";"Hügelerweiterung";"Einfachgrablage"
2060;2274;"Hügel 128";"Weitgehend zerstörter Hügel";3;0;0;0;
2060;2275;"Hügel 129";"Nur teilweise erhaltener Hügel mit wohl 2 Steinkreisen aus eher brockigen Steinen; nach innen zur rudimentär erhaltenen Steinpackung wohl steinfreier Bereich ('Erdmantel' nach Stroh); Hügel 129 wohl an Hügel 114 angebaut; äußerer Steinkranz schließt an Hü";3;0;0;0;
2060;2276;"Hügel 130";"Hügel mit einem nur lückenhaft erhaltenem Steinkranz aus ehemals wohl aufrecht stehenden Platten; nach innen zur Innenpackung hin wohl steinfreie Zone (""Erdmantel"" nach Stroh)";2;0;0;0;
2060;2277;"Brandgrab 131";"Brandgrab in stark erodierter Umgebung, was keine Aussagen zu eventuell Grabaufbauten zuläßt";4;0;0;0;"3"
2060;2278;"Brandgrab 132";"Brandgrab, wohl am NO-Rand von Hügel 120, aber ohne obertägig sichtbare Bauteile [Steinkranz von Hügel 120 fehlt an dieser Stelle allerdings auch über mehrere Meter]";4;0;0;0;"2"
2060;2279;"Urnengrab 133";"Brandgrab, wohl im w Bereich des Hügels 129";4;0;0;0;"2"
2060;2280;"Hügel 135";"Mäßig erhaltener Hügel mit Steinkranz im O und S, der wohl an die Hügel 122 im N und 139 im W angebaut war; die Steinpackung schloß sich direkt an den Steinkranz an; im N wurden 2 nach Hughes uk-zeitliche Urnengräber überbaut";2;0;0;0;
2060;2281;"Hügel 139";"Hügel mit Steinkranz, an den direkt die Innenpackung anschloß; Hügel 139 war offensichtlich an die Hügel 122 und 141 angebaut, später folgten Hügel 135 und 150";2;0;0;0;
2060;2282;"Hügel 140";"Sehr schlecht erhaltener Hügel, über den keine weiteren Aussagen möglich sind";3;0;0;0;
2060;2283;"Hügel 141";"Sehr schlecht erhaltener Hügel, mit einer kreisgrabenartigen Struktur (Dm. 9,2-10 m; B. 0,4-1 m) und einem lückenhaft erhaltenem Steinkranz aus brockigen Steinen bzw. aufrecht, evtl. auch waagerecht liegenden Platten (Mäuerchen); Hügel war im O an Hügel 1";3;0;0;0;
2060;2284;"Hügel 142";"Hügel mit Bankette und darunterliegendem, auf keinen Fall voll durchgehenden Kreisgraben im O und Steinkreis aus z. T. noch aufrecht stehenden, z. T. nach außen verkippten Platten, an den ein Steinmantel nach Stroh direkt ansetzte; dieser war einschichtig";1;0;0;0;
2060;2285;"Hügel 143";"Nur teilweise ausgegrabener Hügel mit Steinkranz aus verkippten Platten und nach innen steinfreier Zone (""Erdmantel"" nach Stroh); Hügel 143 war offensichtlich an Hügel 166 angebaut, später folgte Hügel 167";3;0;0;0;
2060;2286;"Hügel 144";"Schwer zu interpretierender Befund eines Hügels, da er an bzw. in die Hügel 159 und 160 gebaut war; wohl von Steinkreis mit 3,4-3,5 m Dm. umgeben; w davon nach Hughes eigenständige Anlage (von Stroh als ""Brandrest"" des Hügels 144 angesprochen) mit Leichen";5;0;0;0;
2060;2287;"Hügel 145";"Hügel mit Steinkranz aus einfacher Reihe brockiger Steine; im W schloß Hügel 145 an eine um Hügel 146 herumziehende Steinstruktur an, im S bleibt Verhältnis zu Hügel 165 unklar";2;0;0;0;
2060;2288;"Hügel 146";"Hügel mit 2 Steinkränzen, einer Innen- und Außenpackung und einer in 3 Teilen erhaltenen Bankette; Außenkranz bestand aus hochkant gestellten Platten und brockigen Steinen; nach innen schloß sich mehrschichtige Steinpackung an (B. 0,7 m); Innenkranz besta";2;0;0;0;
2060;2289;"Urnengrab 148";"Urnengrab, am Rand des Steinkreises von Hügel 165 bzw. 142, sö eines großen Steines [nach Hughes jünger als Hügel 142, nach Stroh älter]";2;0;1;0;
2060;2290;"Hügel 150";"Unregelmäßiger Hügel mit Steinkranz aus großen, brockigen Steinen; im N grenzte Hügel 150 an Hügel 139, im SO an den äußeren Steinkranz von Hügel 160; unter dem ö Rand lag Urnengrab 162";2;0;0;0;
2060;2291;"Urnengrab 152";"Urnengrab, ""ohne erkennbaren Zusammenhang mit anderen Grabanlagen"" (Stroh)";4;0;0;0;"3"
2060;2292;"Tiefgrab 154";"Brandgrab unter dem ö Bereich der geschlossenen Steinpackung von Hügel 142 [muß also älter sein als dieses]";4;0;0;0;"1"
2060;2293;"Urnengrab 156";"Urnengrab unter dem Steinkranz von Anlage 137, unter einem größeren Stein (0,3 x 0,3 m) und weiteren kleineren";2;0;1;0;"2"
2060;2294;"Hügel 159";"Hügel mit nur teilweise erhaltenem Steinkranz aus Steinblöcken (Dm. 6,2-6,4 m); im N und NO war er nicht nachzuweisen; im S und W einzelne größere Steine zwischen Steinkranz und eigentlicher Innenpackung; Hügel 159 berührte die Hügel 144 und 160, ihre geg";2;0;0;0;
2060;2295;"Hügel 160";"Hügel mit nur teilweise erhaltenem Steinkranz; im NO und N schloß nach innen schmale (1,2-1,5 m) Steinpackung an, die im NO nach innen durch Trockenmauer begrenzt war; zur Innenpackung hin folgte ca. 1,5 m breiter, steinfreier Bereich (""Erdmantel"" nach St";5;0;0;0;
2060;2296;"Urnengrab 163";"Urnengrab, 0,23m unter einer großen, dicken Platten [wohl Grabstele]; wohl am Rand von Hügel 123 gelegen [wegen Straße schlecht beobachtbar]";3;0;1;0;"2"
2060;2297;"Urnengrab 164";"Urnengrab unterhalb der w Ecke der Grabkammer von Hügel 144 [stratigraphisch muß Grube in jedem Fall älter sein; Stroh geht von Zugehörigkeit zu Hügel 144 aus, dafür gibt es aber keinerlei sichere Anzeichen; interessant ist jedoch die sehr ähnliche Alters";4;0;0;0;"1"
2060;2298;"Hügel 165";"Hügel mit besonders im SW, S und SO noch erhaltenen Steinkranz aus brockigen Steinen; direkt daran schloß die Innenpackung an; Hügel 165 berührte Hügel 142 im O, das genaue Verhältnis blieb aber unklar; dagegen war Hügel 169 im SW angebaut";2;0;0;0;
2060;2299;"Hügel 166";"Hügel mit Steinkranz (Dm. 8,9-9,5 m) aus Steinbrocken und senkrecht stehenden Platten, an den sich nach innen die Innenpackung anschloß; Hügel 166 war an Hügel 176 im W angebaut, das Verhältnis zu Hügel 143 im O blieb unklar, im N war Hügel 169, im NO 167";2;0;0;0;
2060;2300;"Anbauhügel 167";"Kleiner Steinbau (2,3 x 3,5 m), der in den n Zwickel der Hügel 166 und 143 eingepaßt war [Kranz offensichtlich nicht sicher nachweisbar]";2;0;0;0;
2060;2301;"Urnengrab 168";"Urnengrab, am nnö Außenrand des Steinkreises von Hügel 166 auf der alten Oberfläche nach Anlage des Anbauhügels 167 niedergelegt";4;0;0;0;"2"
2060;2302;"Anbauhügel 169";"Hügel mit nur teilweise erhaltenem Steinkranz aus brockigen Steinen, an den die Innenpackung direkt anschloß; Anbauhügel 169 war an die Hügel 166 im S und 165 im NO angebaut";2;0;0;0;
2060;2303;"Anlage 170";"Wohl stark gestörtes Brandgrab, im Zwickel der Hügel 142, 143 und 165";5;0;0;0;"3"
2060;2304;"Grab 170";"Wohl Grab mit mehrschichtiger Steinabdeckung und senkrechter Stele mit 2 natürlichen Löchern (0,8 m hoch, dürfte mindestens 0,4 m über alte Oberfläche geragt haben), im Zwickel der Hügel 142, 143 und 165";1;0;1;0;"3"
2060;2305;"Urnengrab 178";"Urnengrab, im s Winkel der Hügel 142 und 165";4;0;0;0;
2060;2306;"Anlage 181";"Grab mit Grabstele [die alte Oberfläche um ca. 0,4 m überragt haben dürfte]; in unmittelbarer Umgebung des Grabs 170, im Zwickel der Hügel 142, 143 und 165";1;0;1;0;"3"
2060;2307;"Hügel 176";"Schlecht erhaltener Hügel mit Steinkranz aus brockigen Steinen und mehrlagig übereinander geschichteten Platten; nach innen folgte steinfreier Bereich (""Erdmantel"" nach Stroh), dann die Innenpackung; an Hügel 176 waren im SO Anbauhügel 174 und im O Hügel ";2;0;0;0;
2060;2308;"Hügel 172";"Hügel mit schlecht erhaltenem Steinkranz aus Platten bzw. brockigen Steinen, an den sich direkt die Innenpackung anschloß";2;0;0;0;
2060;2309;"Urnengrab 195";"Urnengrab unter dem s Bereich der unklaren Anlage 173, 0,5 m entfernt von Urnengrab 196";4;0;0;0;"1"
2060;2310;"Urnengrab 196";"Urnengrab unter dem s Bereich der unklaren Anlage 173, 0,5 m entfernt von Urnengrab 195";4;0;0;0;"1"
2060;2311;"Anbaugrab 174";"An die Hügel 166 und 176 angebaute Steinpackung von länglicher Form ohne klaren Abschluß (ca. 3 x 2 m)";2;0;0;0;
2060;2312;"Hügel 175";"Hügel mit einem Steinkranz aus brockigen Steinen, an den nach innen eine 0,6-1m breite Steinpackung anschloß; nach innen folgte dann steinfreier Bereich (""Erdmantel"" nach Stroh), dann die Innenpackung; ungefähr im Bereich des ""Erdmantels"" verlief von NW ü";2;0;0;0;
2060;2313;"Hügel 177";"Wohl weitgehend zerstörte Grabanlage [Hughes weist allerdings darauf hin, daß nahe gelegene Hügel weniger stark zerstört wirken]";3;0;0;0;
2060;2314;"Hügel 179";"Sehr mäßig erhaltener Grabbau [?] mit Steinkranz aus brockigen bzw. plattigen, hochgestellten Steinen, daran anschließend eine maximal 1,5 m breite ""Außenpackung"" aus kleinen bis mittelgroßen Steinen und ein bis 1,5 m breiter ""Erdmantel""; von der Innenpac";2;0;0;0;
2060;2315;"Urnengrab 182";"Urnengrab mit direkt daneben senkrecht stehender Steinplatte; über das Grab (und die ""Grabstele"") zog der s Teil des Steinkreises von Hügel 176, ohne daß eine Störung sichtbar gewesen wäre [Grab müßte dann älter sein als zumindest eine zweite Bauphase von";1;0;1;0;"2"
2060;2316;"Urnengrab 185";"Urnengrab, ca. 0,3 m außerhalb des nw Randes des Steinkranzes von Hügel 176";4;0;0;0;"2"
2060;2317;"Urnengrab 186";"Urnengrab, ca. 1,2 m s des Steinkranzes von Hügel 166";4;0;0;0;"3"
2060;2318;"Brandgrab 187";"Brandgrab, auf dem südlichsten Teil des Steinkranzes von Hügel 166 angelegt, oberhalb des Urnengrabes 193";4;0;0;0;"2"
2060;2319;"Hügel 188";"Hügel mit einem nur noch in geringen Resten erhaltenen Steinkranz und einem ca. 0,5 m breiten, steinfreien Bereich (""Erdmantel"" nach Stroh) zwischen ihm und der Innenpackung; unter dem Hügel lag, nicht ganz konzentrisch, eine kreisrunde Verfärbung (Außend";3;0;0;0;
2060;2320;"Hügel 189";"Offensichtlich schlecht erhaltener Hügel, Reste eines Kranzes hatten sich evtl. im NO erhalten, an den sie die Innenpackung direkt anschloß; nach Stroh war Hügel 189 an Hügel 224 angebaut";3;0;0;0;
2060;2321;"Hügel 192";"Hügel mit Steinkranz aus meistenteils nach außen verkippten Steinplatten; darauf folgte nach innen 1,2-1,8 m breiter, steinfreier Bereich (""Erdmantel"" nach Stroh), dann eine äußere Steinpackung (B. 1,2 m), dann wieder steinfreie Zone (B. 0,2-0,6 m), dann ";2;0;0;0;
2060;2322;"Urnengrab 193";"Urnengrab, unter dem s Rand des Steinkranzes von Hügel 166; nach Stroh wurde darüberliegender Kranzstein entfernt und - nach Einbringung der Urne - durch einen anderen ersetzt; Urnengrab wäre demnach jünger als Hügel 166, aber älter als das darüberliegend";4;0;0;0;"2"
2060;2323;"Urnengrab 199";"Urnengrab, zwischen den Hügeln 175 und 192";4;0;0;0;"3"
2060;2324;"Hügel 200";"Mäßig erhaltener Hügel mit Kranz aus großen, brockigen Steinen, danach wohl steinfreie Zone (""Erdmantel"" nach Stroh), dann die schlecht erhaltene Innenpackung";2;0;0;0;
2060;2325;"Hügel 201";"Hügel mit rudimentären Resten eines Kranzes, an den direkt die Innenpackung anschloß";3;0;0;0;
2060;2326;"Hügel 202";"Hügel mit Steinkranz aus großen, brockigen Steinen (ca. 0,4-0,8 m groß); daran schloß sich die Steinpackung an";2;0;0;0;
2060;2327;"Hügel 203";"Schlecht erhaltener Hügel, kein Steinkranz erhalten, jedoch im Vorfeld der rudimentär erhaltenen Innenpackung ein steinfreier Bereich (""Erdmantel"" nach Stroh)";3;0;0;0;
2060;2328;"Hügel 204";"Hügel mit Steinkreis aus z. T. nach außen gekippten Steinplatten (teilweise mehrere Reihen hintereinander), nach innen folgte 0,5-0,7 m breite, steinfreie Zone (""Erdmantel"" nach Stroh), dann die Innenpackung; in die war vermutlich im NNW Brandgrab 223 ein";2;0;0;0;
2060;2329;"Tiefgrab 205";"""Tiefgrab"" mit darüberliegender, eingesunkener langovaler Steinabdeckung (2,6 x 1,6 m) und darum liegenden Steinkranz aus z. T. nach außen geneigten, auf ihrer Langseite stehenden Steinplatten (3,4 x 2,4 m); im Umkreis außerhalb der Grube 4 rundliche Verf";2;0;0;0;
2060;2330;"Brandgrab 206";"Brandgrab, sö von Hügel 203, sw von Hügel 224";4;0;0;0;"3"
2060;2331;"Hügel 208";"Nur teilweise erhaltener Hügel mit Steinkreis aus brockigen Steinen; nach innen folgte 0,4-0,6 m breite, steinfreie Zone (""Erdmantel"" nach Stroh), dann die rudimentäre Innenpackung; der Steinkreis war vermutlich an Hügel 202 angebaut, die Situation zu Hüg";3;0;0;0;
2060;2332;"Hügel 210";"Hügel, von dem sich nur geringste Reste erhalten haben";3;0;0;0;
2060;2333;"Brandgrab 214";"Brandgrab, wohl am/unter dem ehemals vorauszusetzenden Steinkreis von Hügel 220";4;0;0;0;"2"
2060;2334;"Hügel 215";"Nur noch Reste einer Grabkammer deuten einen Hügel an";3;0;0;0;
2060;2335;"Urnengrab 216";"Brandgrab, 3,2 m nnw der Grabkammer von Hügel 215";4;0;0;0;
2060;2336;"Urnengrab 217";"Urnengrab, ca. 0,6 m sö der Grabkammer von Hügel 215 [also wohl innerhalb eines ehemals vorauszusetzenden Hügels]";4;0;0;0;"1"
2060;2337;"Brandgrab 218";"Brandgrab, ca. 2,4 m s der Grabkammer von Hügel 215";4;0;0;0;
2060;2338;"Hügel 220";"Wohl durch Erosion praktisch vollständig zerstörter Hügel, erhalten noch Reste eines Kranzes aus noch weitgehend aufrecht stehenden Platten, nach innen folgte wohl steinfreier Bereich (""Erdmantel"" nach Stroh), dann die Innenpackung";3;0;0;0;
2060;2339;"Brandgrab 223";"Brandgrab in einer Steinkiste am nnw Rand der Steinpackung von Hügel 204 [leider ist zeitliches Verhältnis nicht ganz klar; es wäre sowohl denkbar, daß Steinpackung an Steinkiste angebaut wurde (wie es auf Photos den Anschein hat), wie auch, daß Steinkist";4;0;0;0;"1"
2060;2340;"Hügel 224";"Stark zerstörter Hügel mit Resten eines Steinkranzes; nach innen folgte ca. 0,7-0,9 m breiter, steinfreier Bereich (""Erdmantel"" nach Stroh), dann die rudimentär erhaltene Innenpackung; s der Grabkammer befand sich Grube mit Leichenbrand [evtl. überbautes,";3;0;0;0;
2061;1939;"Steinmetz 1897";"Hügel aus Erden und Steinen (Umfang: 80 Schritt [bei 1 Schritt = 0,7-0,9 m, d. h. Dm. 18-23 m]), mit mehreren Gräbern [weitere Dokumentation nicht auswertbar]";3;0;0;0;
2066;2748;"Hügel 1";"Hügel mit bronzezeitlichem Kern (inkl. Steinkreis) und hallstattzeitlicher Erweiterung mit Steinkreis; durch Grabung des 19. Jhs. zerstört";3;0;0;0;
2066;2749;"Hügel 2";"Hallstattzeitlicher Hügel mit Steinkreis aus ""ausgesuchten, senkrecht in den Boden eingelassenen Kalksteinplatten"" und Hügelschüttung aus anstehendem Lehm; anläßlich latènezeitlicher Nachbestattung wohl Erhöhung und steinerne Abdeckung; durch Grabung des ";3;0;0;0;
2069;1940;"Walderdorff 1";"Hügel mit quadratischer Steinpackung von 1,5 m H. [weitere Dokumentation nicht verwertbar]";3;0;0;0;
2072;1941;"Raubgrabung 1934/35";"Hügel";3;0;0;0;
2073;1945;"Hügel 1";"Hügel";3;0;0;0;
2073;1946;"Hügel 2";"Hügel";3;0;0;0;
2073;1947;"Hügel 3";"Hügel";3;0;0;0;
2073;1948;"Hügel 4";"Hügel";3;0;0;0;
2073;1949;"Hügel 5";"Hügel";3;0;0;0;
2073;1950;"Hügel 6";"Hügel";3;0;0;0;
2073;1951;"Hügel 7";"Hügel";3;0;0;0;
2073;1952;"Hügel 8";"Hügel";3;0;0;0;
2073;1953;"Hügel 9";"Hügel";3;0;0;0;
2073;1954;"Hügel 10";"Hügel";3;0;0;0;
2073;1955;"Hügel 11";"Hügel";3;0;0;0;
2073;1956;"Hügel 12";"Hügel";3;0;0;0;
2073;1957;"Hügel 13";"Hügel";3;0;0;0;
2073;1958;"Hügel 14";"Hügel";3;0;0;0;
2073;1959;"Hügel 15";"Hügel";3;0;0;0;
2073;1960;"Hügel 16";"Hügel";3;0;0;0;
2073;1961;"Hügel 17";"Hügel";3;0;0;0;
2073;1962;"Hügel 18";"Hügel";3;0;0;0;
2073;1963;"Hügel 19";"Hügel";3;0;0;0;
2073;1964;"Hügel 20";"Hügel";3;0;0;0;
2073;1965;"Hügel 21";"Hügel";3;0;0;0;
2073;1966;"Hügel 22";"Hügel";3;0;0;0;
2073;1967;"Hügel 23";"Hügel";3;0;0;0;
2073;1968;"Hügel 24";"Hügel";3;0;0;0;
2073;1969;"Hügel 25";"Hügel";3;0;0;0;
2073;1970;"Hügel 26";"Hügel";3;0;0;0;
2074;1943;"Hügel 1";"Hügel";3;0;0;0;
2074;1944;"Hügel 2";"Hügel";3;0;0;0;
2075;1971;"Hügel 1912";"Hügel aus Geröllsteinen";3;0;0;0;
2078;2165;"Hügel 4";"Hügel mit undefinierbarem Steinbau im SO-Sektor; dabei Körper- und - tieferliegend - Brandbestattung [was von Torbrügge bezweifelt wird; Grabungsbericht ingesamt so kursorisch, daß letztendlich keine weiteren Aussagen möglich]";5;0;0;0;
2081;1972;"Hügel 1";"Hügel, aus Steinen (Umfang 51 Schritt, bei 1 Schritt = 0,7-0,9 m Dm. = 11-14,5 m) [weitere Dokumentation nicht verwertbar]";3;0;0;0;
2081;1973;"Hügel 2";"Hügel, aus Steinen (Umfang 47 Schritt, bei 1 Schritt = 0,7-0,9 m Dm. = 10,5-13,5 m) [weitere Dokumentation nicht verwertbar]";3;0;0;0;
2097;1976;"Hügel A";"Hügel [weitere Dokumentation offenbar nicht verwerbar]";3;0;0;0;
2097;1977;"Hügel B";"Hügel [weitere Dokumentation offenbar nicht verwerbar]";3;0;0;0;
2097;1978;"Hügel C";"Hügel [weitere Dokumentation offenbar nicht verwerbar]";3;0;0;0;
2098;2974;"Hügel 1979";"Wohl vollkommen verschleifter Hügel, der durch alte Oberfläche gekennzeichnet war; Kreisgraben war wohl nicht vorhanden";3;0;0;0;
2101;2973;"Hügel A";"Hügel";5;0;0;0;
2133;2981;"Hügel 9";"Hügel, mit lockerem Kranz aus 10-11 locker gestellten Pfosten; am S-Rand des Hügels Grube, vom Ausgräber als Brunnen, von Nellissen als Kultgrube gedeutet; in der Hügelschüttung zahlreiche Streuscherben; Hügel vollständig ausgegraben";2;0;0;0;
2133;2982;"Hügel 12";"Hügel mit angeblich uk-zeitlichem Zentralgrab; an w Peripherie des Hügels eingetiefte Nachbestattung";2;0;0;0;
2141;1979;"Hügel Scheidemandel";"Hügel (Umfang = 54 Schritt, bei 1 Schritt = 0,7-0,9 m)";3;0;0;0;
2143;1980;"Hügel 1";"Runder Steinbau (Umfang 55 Schritt, bei 1 Schritt = 0,7-0,9 m), mit Brandplatz und eisernen Radreifen [weitere Dokumentation aber nicht verwertbar]";3;0;0;0;
2143;1981;"Hügel 2";"Steinbau (Umfang 37 Schritt, bei 1 Schritt = 0,7-0,9 m), mit Brandplatz [weitere Dokumentation aber nicht verwertbar]";3;0;0;0;
2143;1982;"Hügel 3";"Ovaler Hügel mit ""dreifachem Steindach"" (Umfang 35 Schritt, bei 1 Schritt = 0,7-0,9 m) [weitere Dokumentation aber nicht verwertbar]";3;0;0;0;
2144;1983;"Hügel 3";"Hügel (Umfang 46 Schritt, bei 1 Schritt = 0,7-0,9 m), mit Brandplatz [weitere Dokumentation aber nicht verwertbar]";3;0;0;0;
2147;1984;"Hügel 2";"Stark zerstörter Hügel";3;0;0;0;
2147;1985;"Hügel 3";"Stark gestörter Hügel";3;0;0;0;
2173;1986;"Hügel 2";"Ovaler Hügel, Steinaufbau (Umfang = 46 Schritt, bei 1 Schritt = 0,7-0,9 m) [weitere Dokumentation nicht verwertbar]";3;0;0;0;
2173;1987;"Hügel 3";"Ovaler Hügel, Steinaufbau (Umfang = 36 Schritt, bei 1 Schritt = 0,7-0,9 m) [weitere Dokumentation nicht verwertbar]";3;0;0;0;
2178;2613;"Hügel 1";"Hügel mit rechteckiger Steinsetzung in der Hügelmitte mit darunterliegenden Brandschichten";3;0;0;0;
2178;2614;"Hügel 2";"Hügel mit rechteckiger Steinsetzung und darunterliegender, in gewachsenen Boden eingetieften Brandplatte";3;0;0;0;
2182;3116;"Grab 1";"Wohl überhügeltes Brandgrab unter Steinpackung; darin O-W-orientiertes Grab eingetieft (frühmittelalterlich?)";3;0;0;0;
2182;3117;"Grab 2";"Wohl Hügel mit 0,5 m breitem Kreisgraben; im Zentrum Brandgrab";3;0;0;0;
2182;3118;"Grab 3";"Körperbestattung [überhügelt?]";4;0;0;0;
2188;2630;"Hügel 1954";"Hügel (Dm. 32 x 40 m), 0,2 m unter heutiger Oberfläche massive Steinpackung, die nach außen durch 5-6lagige Steinmauer begrenzt war";2;0;0;0;
2190;2933;"Hügel 1";"Hügel, 1886 und 1953 untersucht; wohl hallstattzeitlich";3;0;0;0;
2195;1990;"Gaus 1914";"Hügel [weitere Dokumentation offensichtlich nicht verwertbar]";3;0;0;0;
2213;2002;"Hügel 1885";"Hügel (52 Schritt Umfang, bei 1 Schritt = 0,7-0,9 m)";3;0;0;0;
2233;2700;"Hügel 1951";"Hügel (Dm. 10-11 m) mit Steinkreis; Torbrügge erwägt ""über die gesamte Hügeloberfläche ... eine dünne abdeckende Steinschicht""; modern angegraben; über der Erstbestattung wohl 2 weitere Bestattungen (HaD und latènezeitlich), die jedoch keine menschlichen ";3;0;0;0;
2233;2701;"Grube 1";"Wohl Brandgrubengrab, unter ö Teil des Steinkranzes von Hügel 1951";4;0;0;0;"2"
2234;2004;"'Katzenbuckel'";"Hügel, angetrichtert";3;0;0;0;
2235;2005;"Hügel A";"Hügel, angeblich mit U-förmiger Steinsetzung";3;0;0;0;
2235;2006;"Hügel B";"Hügel ohne Steinsetzung";3;0;0;0;
2246;2007;"Hügel 1909";"Hügel, angeblich ohne Steinpackung und Steinkranz; Primärbestattung wohl bronzezeitlich";3;0;0;0;
2250;2008;"Hügel 1909";"Hügel, angeblich mit 2 Brandgräbern [Dokumentation offensichtlich nicht verwendbar]";3;0;0;0;
2255;2768;"Hügel 1953";"Hügel mit Kreisgraben und Steinpackung; wohl bronzezeitliche Erstbelegung, die von späterem (hallstattzeitlichen) Kreisgraben teilweise geschnitten wurde";3;0;0;0;
2264;2745;"Steinsetzung I";"Wohl Hügel mit Steinkreis und -packung, notdürftig geborgen";3;0;0;0;
2264;2746;"Steinsetzung III";"Wohl Hügel mit Steinkreis (evtl. nur Teilkreis) und -packung; ursprüngliche Hügelhöhe mindestens 1 m";3;0;0;0;
2264;2747;"Steinsetzung V";"Hügel mit Steinpackung, Steinkreis wurde nicht festgestellt; ehemalige Höhe der innenliegenden Steinpackung mindestens 1 m";3;0;0;0;
2282;3006;"Grab 5";"Urnengrab";4;0;0;0;
2282;3007;"Grab 6";"Urnengrab";4;0;0;0;
2286;2015;"Hügel 2";"Hügel (Dm. 80 Schritt, bei 1 = Schritt = 0,7-0,9 m) mit Steinkern; knapp unter gewachsenem Boden angeblich Körperzentralbestattung [Dokumentation nicht verwertbar]";3;0;0;0;
2286;2016;"Hügel 3";"Hügel (Dm. 85 Schritt, bei 1 = Schritt = 0,7-0,9 m), angeblich bis zu 0,8 m T. aus Dolomitplatten bestehend";3;0;0;0;
2294;2017;"Hügel 1897";"Ovaler Hügel mit Steinkranz und -packung [Dokumentation ansonsten offensichtlich nicht verwertbar]";3;0;0;0;
2297;2018;"Hügel 1 (A)";"Ovaler Hügel (18 m Umfang) mit Steinmantel aus Findlingen";3;0;0;0;
2297;2019;"Hügel 2 (B)";"Ovaler Hügel (26 m Umfang) mit Steinmantel aus Findlingen";3;0;0;0;
2297;2020;"Hügel 13";"Hügel [die Angaben zum Aufbau sind widersprüchlich; s. Torbrügge]";3;0;0;0;
2299;2699;"Hügel 1951";"Hügel von länglich-ovaler Form (10 x 7 m), gänzlich aus Steinen aufgebaut und von teilweise erhaltenem Kranz mächtiger Steinblöcke begrenzt [Abb. bei Torbrügge vermutlich irreführend, da Stroh nur von ""einigen erhaltenen"" Steinblöcken schreibt]; über der ";3;0;0;0;
2301;2807;"Hügel 7317";"Wohl vollkommen verebneter Hügel mit Steinpackung, obertägig nicht mehr sichtbar";3;0;0;0;
2305;2021;"Hügel 2";"Hügel (Umfang 28 Schritt, bei 1 Schritt = 0,7-0,9 m), Steinaufbau [Dokumentation nicht verwertbar]";3;0;0;0;
2309;2993;"Grab 1";"Eingetiefte Körperbestattung [wohl ursprünglich tangential angelegte Nachbestattung in einem Hügel]";5;0;0;0;
2323;2024;"Hügel 1894";"Hügel (Umfang 27 Schritte, bei 1 Schritt = 0,7-0,9 m), aus Lehm und Steinen; mehrere Körper- und 1 Brandgrab [Dokumentation sonst nicht verwendbar]";3;0;0;0;
2328;2026;"Hügel 1903";"Hügel [keine weiteren Informationen]";3;0;0;0;
2333;3024;"'Bürgle'";"Gewaltiger Hügel, Ausgrabung 1884, Zentralgrab aber bereits antik beraubt, obwohl es wohl durch 2 separate Steinpackungen geschützt war";3;0;0;0;
2341;2514;"Objekt 95";"Brandgrab mit stelenartigem Kalkstein von 0,57 m Höhe, dicht s eines Grabhügels";1;0;1;0;"2"
2341;2693;"Grab 122";"Wohl Grabhügel mit zwei Steinkreisen und einer Steinpackung um die zentrale Grabkammer";3;0;0;0;
2341;2694;"Grab 131";"Hügel mit lückenhaftem Steinkreis, offensichtlich an Grab 130 angebaut";3;0;0;0;
2341;2695;"Grab 16";"Hügel mit lückenhaftem Teilkreis, an Gräbr 18 und 19 angebaut";3;0;0;0;
2341;2696;"Grab 137";"Hügel, in Zwickel zwischen die Hügel 129 und 130 eingepaßt [jünger als diese]";5;0;0;0;
2341;2697;"Grab 129";"Hügel mit Steinkreis, an den wohl zahlreiche Hügel angebaut waren";3;0;0;0;
2341;2698;"Grab 18";"Hügel mit Steinkreis, der an die Gräber 19 und 21 angebaut war, aber wohl älter als Grab 16 und 17";3;0;0;0;
2341;3050;"Grab 17";"Wohl Hügel, von Mauer umgeben, die an Grab 18 und wohl auch Grab 16 anschloß";2;0;0;0;
2342;2690;"Objekt 14 I";"Brandgrubengrab, durch kleine Kalksteinstele gekennzeichnet";3;0;1;0;
2342;2691;"Objekt 14 II";"Brandgrubengrab, wenig w von Objekt 14 I, mit Kalksteinstele";3;0;1;0;
2342;2692;"Objekt 19";"Brandgrubengrab, bereits stark gestört";4;0;0;0;
2343;3241;"Grab 1";"Grabhügel";5;0;0;0;
2343;3242;"Grab 2";"Grabhügel";5;0;0;0;
2343;3243;"Grab 3";"Grabhügel";5;0;0;0;
2343;3244;"Grab 4";"Grabhügel";5;0;0;0;
2343;3245;"Grab 5";"Grabhügel";5;0;0;0;
2343;3246;"Grab 13";"Grabhügel";5;0;0;0;
2343;3247;"Grab 16";"Grabhügel";5;0;0;0;
2343;3248;"Grab 17";"Grabhügel";5;0;0;0;
2343;3249;"Grab 21";"Grabhügel";5;0;0;0;
2343;3250;"Grab 26";"Grabhügel";5;0;0;0;
2343;3251;"Grab 28";"Grabhügel";5;0;0;0;
2343;3252;"Grab 29";;5;0;0;0;
2343;3253;"Grab 30";;5;0;0;0;
2343;3254;"Grab 31";;5;0;0;0;
